"subject" "activity" "V1" "NA"
0.17706121 "WALKING_UPSTAIRS" 14 -0.0097938344
0.17738195 "LAYING" 19 -0.019659705
0.1775628 "WALKING_DOWNSTAIRS" 15 -0.025552596
0.17766532 "WALKING_DOWNSTAIRS" 2 -0.070310559
0.17768732 "WALKING" 12 -0.032379721
0.17771029 "WALKING_UPSTAIRS" 30 -0.024493919
0.17779382 "WALKING_DOWNSTAIRS" 22 -0.028998915
0.17779799 "WALKING_DOWNSTAIRS" 22 -0.026762986
0.17784931 "WALKING_DOWNSTAIRS" 6 0.0077705732
0.17786334 "LAYING" 22 -0.089714138
0.17805985 "SITTING" 28 0.059430594
0.17810839 "WALKING_DOWNSTAIRS" 8 -0.04774373
0.17812721 "WALKING_UPSTAIRS" 23 -0.074285418
0.17816497 "WALKING_UPSTAIRS" 28 -0.0045958882
0.17856694 "WALKING_DOWNSTAIRS" 4 -0.02263644
0.17892621 "LAYING" 17 -0.058075114
0.17910207 "LAYING" 9 0.032379388
0.17910807 "WALKING_UPSTAIRS" 5 -0.18388452
0.1791572 "WALKING_UPSTAIRS" 4 -0.02288726
0.17917476 "WALKING_UPSTAIRS" 25 -0.079370069
0.17920383 "WALKING_UPSTAIRS" 28 -0.029000835
0.17921646 "WALKING_DOWNSTAIRS" 7 -0.032207915
0.17938622 "WALKING_UPSTAIRS" 23 -0.12716868
0.17944734 "WALKING_DOWNSTAIRS" 25 0.00062191214
0.17955558 "WALKING_UPSTAIRS" 7 0.0043675783
0.17965126 "WALKING_DOWNSTAIRS" 21 0.064376929
0.17984498 "WALKING_UPSTAIRS" 3 0.00037919422
0.17985359 "WALKING_DOWNSTAIRS" 15 0.023551511
0.17991522 "WALKING_UPSTAIRS" 2 0.040285843
0.17993953 "WALKING_UPSTAIRS" 1 -0.06017359
0.18015059 "WALKING_DOWNSTAIRS" 9 -0.016905364
0.1801943 "WALKING" 1 -0.017796846
0.18038232 "WALKING_DOWNSTAIRS" 5 0.017640024
0.18039614 "WALKING_UPSTAIRS" 8 -0.090742943
0.18047854 "LAYING" 1 -0.042535659
0.1806231 "WALKING" 23 -0.021430071
0.18082048 "WALKING" 5 -0.0022807914
0.18086902 "WALKING_UPSTAIRS" 20 -0.093401939
0.1813668 "WALKING_UPSTAIRS" 17 -0.046876094
0.18136709 "WALKING" 14 -0.0097628412
0.18136941 "WALKING_UPSTAIRS" 17 -0.026104161
0.18141447 "WALKING_UPSTAIRS" 16 0.054531438
0.18146462 "WALKING_UPSTAIRS" 28 0.00033401766
0.18146971 "WALKING_UPSTAIRS" 28 -0.02681934
0.1815036 "WALKING_UPSTAIRS" 26 -0.094074089
0.18155133 "WALKING_UPSTAIRS" 23 0.015986403
0.18164436 "WALKING_UPSTAIRS" 15 -0.045255331
0.1816777 "WALKING_UPSTAIRS" 9 -0.011138253
0.18181686 "WALKING" 3 -0.026174902
0.18195155 "WALKING_UPSTAIRS" 30 -0.097581379
0.18205836 "WALKING_UPSTAIRS" 23 -0.033475014
0.18207935 "WALKING_DOWNSTAIRS" 16 -0.017725638
0.18208523 "WALKING_DOWNSTAIRS" 16 0.024570066
0.18214828 "WALKING_UPSTAIRS" 2 -0.010646974
0.18216148 "WALKING" 14 -0.10277369
0.1821957 "WALKING_UPSTAIRS" 2 -0.0016884658
0.18224771 "WALKING_UPSTAIRS" 21 -0.0036415942
0.18230735 "WALKING_DOWNSTAIRS" 24 0.060194711
0.1824686 "WALKING_UPSTAIRS" 25 -0.052034567
0.18254241 "WALKING_DOWNSTAIRS" 21 0.0019311888
0.18258296 "WALKING_UPSTAIRS" 26 -0.023677917
0.18274179 "WALKING_DOWNSTAIRS" 8 -0.039117624
0.18300779 "WALKING_UPSTAIRS" 13 -0.035515553
0.18308063 "WALKING" 28 -0.019832856
0.18312961 "WALKING_UPSTAIRS" 13 -0.10089586
0.1832924 "WALKING_UPSTAIRS" 21 -0.080292655
0.18340929 "WALKING" 8 -0.022156361
0.18357982 "WALKING_UPSTAIRS" 5 -0.12721314
0.18359029 "WALKING_UPSTAIRS" 1 -0.020857894
0.18360052 "WALKING_DOWNSTAIRS" 24 -0.0034791156
0.18360372 "WALKING_UPSTAIRS" 1 -0.076558729
0.18380282 "WALKING" 21 -0.045790357
0.18399426 "WALKING" 10 -0.0026509458
0.18402799 "WALKING" 27 5.6129351e-06
0.18402989 "WALKING_DOWNSTAIRS" 21 -0.044246104
0.18406817 "WALKING_DOWNSTAIRS" 11 -0.03650432
0.18423629 "WALKING_UPSTAIRS" 8 -0.029456692
0.18424891 "WALKING" 7 0.0040854119
0.18425581 "WALKING" 22 -0.069051549
0.1844141 "WALKING" 2 -0.014817877
0.18446909 "WALKING" 10 -0.03659856
0.18449832 "WALKING" 17 -0.022740991
0.18471141 "WALKING" 20 -0.068593319
0.18485338 "WALKING_DOWNSTAIRS" 20 -0.041543376
0.1848639 "WALKING" 15 0.021300236
0.18493458 "WALKING_DOWNSTAIRS" 10 -0.018501763
0.18502913 "WALKING_UPSTAIRS" 17 -0.034129906
0.18511461 "WALKING_DOWNSTAIRS" 27 -0.016181762
0.18529287 "WALKING_UPSTAIRS" 4 0.00081271653
0.18530276 "WALKING_DOWNSTAIRS" 5 0.0087763759
0.18547414 "WALKING" 17 -0.0046182795
0.18570989 "WALKING_UPSTAIRS" 21 -0.022455654
0.1858199 "WALKING_DOWNSTAIRS" 10 -0.020254823
0.1859431 "WALKING" 24 -0.021964167
0.18594631 "WALKING_DOWNSTAIRS" 1 -0.011803726
0.18595573 "WALKING" 20 -0.050558653
0.18649749 "WALKING" 6 -0.011975547
0.18669801 "WALKING" 30 -0.019842474
0.18677291 "WALKING_UPSTAIRS" 10 0.0094872633
0.18690031 "WALKING" 19 -0.043470391
0.18707075 "WALKING_DOWNSTAIRS" 12 -0.032107157
0.18710156 "WALKING_UPSTAIRS" 5 -0.14179973
0.18721882 "WALKING_UPSTAIRS" 13 -0.058602246
0.18722202 "WALKING" 28 -0.017847733
0.18736199 "WALKING_UPSTAIRS" 29 -0.013071155
0.18741915 "WALKING" 2 -0.011533248
0.18748729 "WALKING_DOWNSTAIRS" 24 0.0088991374
0.18751103 "LAYING" 12 -0.04024093
0.18757721 "WALKING_DOWNSTAIRS" 29 0.026492287
0.18768 "WALKING_UPSTAIRS" 24 0.025505334
0.18773885 "WALKING_UPSTAIRS" 27 -0.069862893
0.18791975 "WALKING" 23 -0.022493079
0.18812342 "WALKING_UPSTAIRS" 13 0.0011044262
0.18814225 "WALKING_UPSTAIRS" 29 -0.040494876
0.18817546 "WALKING_DOWNSTAIRS" 5 -0.033564779
0.18825276 "WALKING_UPSTAIRS" 16 0.078216468
0.18837158 "WALKING" 28 -0.017019409
0.18843063 "WALKING" 9 -0.05876707
0.18851078 "WALKING_DOWNSTAIRS" 6 0.014949716
0.18861068 "WALKING_DOWNSTAIRS" 3 -0.029963971
0.18889779 "WALKING_UPSTAIRS" 30 -0.094342119
0.18895351 "STANDING" 20 -0.093564806
0.18902193 "WALKING_DOWNSTAIRS" 10 -0.0056336834
0.18906578 "SITTING" 15 0.0024610704
0.18910878 "WALKING" 12 -0.0044626562
0.18928225 "WALKING_DOWNSTAIRS" 27 -0.02225391
0.18944069 "WALKING_UPSTAIRS" 1 -0.0027834942
0.18948124 "WALKING_UPSTAIRS" 9 -0.0094320591
0.18961848 "WALKING" 7 -0.0007860391
0.18965016 "WALKING" 6 0.0037783194
0.18985623 "WALKING_UPSTAIRS" 3 -0.010557565
0.19014289 "SITTING" 4 0.055032093
0.19020338 "WALKING_DOWNSTAIRS" 28 -0.059445029
0.1902231 "WALKING" 1 -0.038897051
0.19050003 "STANDING" 4 -0.028162994
0.19058591 "WALKING_UPSTAIRS" 24 -0.012548649
0.19060765 "WALKING" 20 -0.038960658
0.19065763 "WALKING" 19 -0.065910831
0.19079141 "WALKING" 10 -0.0078116399
0.19080388 "WALKING_DOWNSTAIRS" 13 -0.052898342
0.19084787 "WALKING_UPSTAIRS" 19 -0.042416765
0.19088975 "WALKING_UPSTAIRS" 25 -0.043206304
0.19099079 "WALKING_UPSTAIRS" 15 -0.019158351
0.19100831 "SITTING" 19 0.018855808
0.19108755 "WALKING_UPSTAIRS" 4 -0.011703716
0.19112791 "WALKING_UPSTAIRS" 25 -0.061281981
0.19156832 "WALKING_UPSTAIRS" 15 0.013328428
0.19163174 "WALKING" 20 -0.047056656
0.19164473 "WALKING_DOWNSTAIRS" 29 -0.022445463
0.19174597 "WALKING_DOWNSTAIRS" 22 -0.016258329
0.19180006 "WALKING_UPSTAIRS" 22 -0.094543511
0.19184361 "WALKING_DOWNSTAIRS" 8 0.0047273938
0.19187299 "WALKING" 12 0.02452463
0.19202015 "WALKING_UPSTAIRS" 7 -0.0046256083
0.192209 "WALKING_DOWNSTAIRS" 19 0.062190957
0.19227459 "WALKING_UPSTAIRS" 24 -0.033642566
0.19231393 "WALKING_DOWNSTAIRS" 13 -0.040654087
0.19239073 "WALKING_DOWNSTAIRS" 1 0.015226187
0.19253133 "WALKING_UPSTAIRS" 13 0.0071673809
0.19257942 "WALKING_DOWNSTAIRS" 23 0.022417364
0.19263592 "WALKING_DOWNSTAIRS" 6 -0.026366476
0.19270076 "WALKING" 12 -0.022853043
0.19272627 "WALKING_UPSTAIRS" 16 -0.0083425093
0.19277768 "LAYING" 22 -0.03210073
0.19282696 "WALKING_DOWNSTAIRS" 27 -0.058627742
0.19290966 "WALKING_UPSTAIRS" 13 0.01235716
0.19304071 "WALKING" 20 -0.0097692172
0.19317016 "WALKING" 2 -0.010586551
0.19321561 "WALKING_UPSTAIRS" 10 -0.020425263
0.19344778 "WALKING" 11 -0.0070611286
0.19347461 "WALKING" 19 -0.073747088
0.193572 "WALKING_UPSTAIRS" 30 0.012456183
0.1937673 "WALKING_UPSTAIRS" 24 0.043147904
0.19378201 "WALKING_DOWNSTAIRS" 25 0.0042875625
0.19390401 "SITTING" 30 0.062212897
0.19400086 "WALKING_DOWNSTAIRS" 25 0.033690665
0.19403481 "WALKING" 6 -0.029852753
0.19408808 "WALKING" 28 -0.031071926
0.19410573 "WALKING_UPSTAIRS" 19 -0.036201605
0.19427105 "WALKING_DOWNSTAIRS" 25 -0.014772493
0.19436057 "WALKING" 23 -0.0088799588
0.1944208 "WALKING_DOWNSTAIRS" 14 -0.068854628
0.19467196 "WALKING_DOWNSTAIRS" 22 0.039067829
0.19471487 "WALKING" 2 -0.020176701
0.19472621 "WALKING_UPSTAIRS" 12 -0.086419495
0.19477156 "WALKING" 15 -0.027342257
0.19479279 "WALKING" 6 0.002425147
0.19479704 "WALKING_UPSTAIRS" 4 -0.0093078134
0.19486662 "WALKING_UPSTAIRS" 30 0.0052403209
0.19495805 "WALKING" 26 -0.024541341
0.19499673 "WALKING_UPSTAIRS" 11 -0.1397317
0.19500452 "WALKING" 19 -0.053898232
0.19506298 "WALKING_DOWNSTAIRS" 26 0.018972534
0.19515077 "WALKING" 5 -0.027844824
0.19517945 "WALKING_DOWNSTAIRS" 25 -0.052434955
0.19518889 "WALKING_UPSTAIRS" 2 -0.074923063
0.19526114 "WALKING_UPSTAIRS" 11 -0.056472149
0.19528723 "WALKING" 14 0.0038671119
0.19529214 "WALKING_UPSTAIRS" 15 -0.0077775094
0.19534584 "WALKING" 13 -0.041270716
0.1954509 "WALKING_DOWNSTAIRS" 3 -0.0087076916
0.19549619 "WALKING" 2 -0.016377097
0.19561549 "WALKING" 29 -0.034977357
0.19581123 "WALKING" 12 -0.026990964
0.19583759 "WALKING_UPSTAIRS" 9 -0.010125046
0.19594646 "WALKING" 6 0.0020386314
0.19596754 "WALKING_DOWNSTAIRS" 7 0.0036867352
0.19601079 "WALKING" 8 -0.0096935385
0.19603712 "WALKING_UPSTAIRS" 13 -0.057805704
0.19618648 "WALKING" 23 -0.016030332
0.19621298 "WALKING_UPSTAIRS" 29 -0.0064479469
0.19621687 "LAYING" 8 -0.045141339
0.19648111 "WALKING_UPSTAIRS" 2 0.0058967997
0.1965075 "WALKING" 23 0.016571235
0.19653534 "WALKING_DOWNSTAIRS" 12 0.012648762
0.19658883 "WALKING_DOWNSTAIRS" 29 -0.011284395
0.19681046 "WALKING_UPSTAIRS" 23 -0.025735715
0.19682966 "LAYING" 20 -0.020008281
0.19686999 "WALKING" 12 -0.026727052
0.19695335 "WALKING_DOWNSTAIRS" 6 0.0042515511
0.19695721 "STANDING" 5 0.056389711
0.19698843 "SITTING" 13 0.14286605
0.19705375 "WALKING_DOWNSTAIRS" 23 -0.03551764
0.19715247 "WALKING_DOWNSTAIRS" 18 -0.0045553168
0.19716007 "WALKING_DOWNSTAIRS" 13 -0.019162209
0.19721667 "WALKING" 8 0.0064834044
0.19724084 "LAYING" 20 -0.02165594
0.19727625 "WALKING_DOWNSTAIRS" 23 -0.043450987
0.19728785 "WALKING" 15 0.0025455464
0.19731513 "WALKING_DOWNSTAIRS" 16 -0.019905909
0.19736477 "SITTING" 9 -0.022468638
0.19737448 "WALKING_UPSTAIRS" 1 -0.023080695
0.1973815 "WALKING_DOWNSTAIRS" 21 0.041624252
0.19741556 "WALKING_DOWNSTAIRS" 5 -0.024498293
0.19755486 "WALKING_UPSTAIRS" 17 -0.052156437
0.19783456 "WALKING_UPSTAIRS" 2 -0.015901763
0.19788464 "WALKING" 16 -0.014342052
0.19793865 "SITTING" 24 0.12323022
0.19799044 "WALKING_UPSTAIRS" 22 -0.0064149367
0.19808155 "WALKING_UPSTAIRS" 29 -0.0091168507
0.19815462 "WALKING_DOWNSTAIRS" 24 -0.016672574
0.19819121 "WALKING_UPSTAIRS" 8 0.0053991478
0.19824634 "WALKING_DOWNSTAIRS" 28 0.0059628881
0.1982599 "WALKING_UPSTAIRS" 2 -0.0072360841
0.19831241 "WALKING_DOWNSTAIRS" 8 0.0027531692
0.19831991 "WALKING_DOWNSTAIRS" 26 -0.03068847
0.19841429 "WALKING" 18 -0.0030120803
0.19842455 "WALKING_DOWNSTAIRS" 2 -0.027514258
0.1984492 "LAYING" 8 -0.02610275
0.19850034 "WALKING_UPSTAIRS" 5 0.012283343
0.19855719 "WALKING_DOWNSTAIRS" 3 0.0092565328
0.19859182 "WALKING_DOWNSTAIRS" 30 -0.038424445
0.19864335 "WALKING" 11 -0.026502961
0.19866526 "LAYING" 25 -0.025512165
0.19867278 "WALKING_DOWNSTAIRS" 12 0.0090831451
0.19870516 "WALKING_UPSTAIRS" 8 -0.020323161
0.19874142 "WALKING" 6 -0.02586251
0.19875492 "WALKING_UPSTAIRS" 30 -0.062953395
0.1988294 "WALKING_DOWNSTAIRS" 30 0.0068298972
0.19884197 "WALKING" 29 -0.0074367548
0.19885051 "WALKING" 23 0.0029371843
0.19886411 "WALKING_DOWNSTAIRS" 12 -0.010816517
0.19893411 "WALKING_UPSTAIRS" 7 -0.041648891
0.19894344 "LAYING" 12 -0.012770936
0.19897492 "WALKING" 5 -0.127407
0.19898892 "WALKING_UPSTAIRS" 11 -0.10070235
0.19899162 "WALKING_UPSTAIRS" 5 -0.0024547009
0.19911312 "WALKING_DOWNSTAIRS" 13 -0.03889993
0.19911776 "WALKING_UPSTAIRS" 17 0.041222803
0.1991597 "WALKING_UPSTAIRS" 21 0.0079318368
0.19918776 "STANDING" 4 0.036583027
0.19927104 "WALKING" 6 0.01901067
0.19927482 "WALKING_UPSTAIRS" 25 -0.015755881
0.19940274 "WALKING_UPSTAIRS" 6 -0.053008563
0.19945312 "WALKING_DOWNSTAIRS" 14 -0.059947883
0.19948102 "WALKING_DOWNSTAIRS" 28 -0.038733566
0.19952567 "WALKING_DOWNSTAIRS" 15 0.083608351
0.19959107 "LAYING" 19 -0.020391123
0.19963301 "WALKING" 28 -0.010221877
0.19963534 "WALKING_DOWNSTAIRS" 7 0.0055117181
0.19973788 "WALKING_UPSTAIRS" 15 -0.021133873
0.1997558 "WALKING_UPSTAIRS" 26 -0.05445027
0.19976072 "WALKING" 12 -0.034134529
0.19981607 "WALKING_UPSTAIRS" 14 -0.039482415
0.19989762 "WALKING" 12 -0.0041801954
0.20000373 "WALKING_UPSTAIRS" 27 0.0013893948
0.20035178 "WALKING" 3 -0.034791181
0.20038084 "WALKING_UPSTAIRS" 13 0.071755703
0.20041462 "WALKING_DOWNSTAIRS" 26 -0.0094216857
0.20046704 "WALKING" 4 -0.026278572
0.20050135 "WALKING_UPSTAIRS" 24 0.0089307998
0.20050501 "WALKING_UPSTAIRS" 22 0.017616533
0.2006192 "WALKING_DOWNSTAIRS" 10 -0.030790558
0.20065487 "SITTING" 22 0.039280965
0.20065947 "WALKING" 19 -0.086655152
0.20074204 "WALKING_DOWNSTAIRS" 11 0.015820022
0.20078516 "WALKING_DOWNSTAIRS" 3 -0.034157855
0.20087029 "WALKING_UPSTAIRS" 30 -0.1143864
0.20092099 "WALKING" 10 -0.012354759
0.20103365 "WALKING_UPSTAIRS" 6 -0.027123584
0.20109646 "WALKING" 8 -0.0026405052
0.20123402 "WALKING" 13 -0.050394525
0.20127353 "WALKING" 10 0.012434217
0.20139663 "WALKING_DOWNSTAIRS" 23 -0.021201864
0.20145248 "WALKING" 7 -0.0018534719
0.20146823 "WALKING_DOWNSTAIRS" 23 -0.0519596
0.20151457 "WALKING_DOWNSTAIRS" 16 -0.0023298681
0.20175496 "WALKING" 17 -0.016749173
0.20180862 "WALKING_UPSTAIRS" 5 0.0085370392
0.20198951 "WALKING_DOWNSTAIRS" 21 -0.0045509765
0.20201055 "WALKING" 1 -0.0090379452
0.20202838 "LAYING" 6 -0.018187373
0.20207704 "WALKING_UPSTAIRS" 22 -0.028271318
0.20209733 "WALKING" 10 -0.0083978308
0.20231704 "WALKING" 3 -0.035684596
0.20235118 "WALKING" 26 -0.021717441
0.20244339 "WALKING_UPSTAIRS" 25 -0.027988007
0.20246527 "WALKING_DOWNSTAIRS" 20 0.04329711
0.20253112 "WALKING_UPSTAIRS" 25 -0.033006132
0.20254711 "WALKING_DOWNSTAIRS" 9 0.034169697
0.20255027 "WALKING_DOWNSTAIRS" 5 -0.017048805
0.20261819 "WALKING" 30 -0.021296244
0.20263694 "LAYING" 25 0.062564016
0.20266424 "WALKING" 18 -0.04563036
0.20269282 "WALKING" 8 -0.071365235
0.20271386 "LAYING" 19 -0.040420009
0.20290261 "WALKING_DOWNSTAIRS" 21 -0.041992669
0.20292612 "WALKING" 19 -0.021909817
0.20294352 "LAYING" 25 -0.062877586
0.20297773 "WALKING_UPSTAIRS" 1 0.0074192704
0.20308516 "WALKING_UPSTAIRS" 17 -0.027588699
0.20319549 "WALKING" 3 -0.038446535
0.20327631 "WALKING" 7 -0.0097640825
0.20329341 "WALKING_UPSTAIRS" 7 -0.042189203
0.20332193 "WALKING" 22 -0.060603865
0.20346813 "WALKING_UPSTAIRS" 20 -0.044421305
0.20348027 "WALKING_DOWNSTAIRS" 30 -0.015970743
0.20351471 "WALKING" 26 -0.0016889869
0.20352497 "WALKING_DOWNSTAIRS" 15 -0.0069667261
0.20356167 "WALKING" 1 -0.03050523
0.20360159 "WALKING_UPSTAIRS" 29 -0.07256816
0.20366345 "WALKING" 11 -0.0041907172
0.20371726 "WALKING_UPSTAIRS" 9 -0.020303332
0.2038278 "WALKING_DOWNSTAIRS" 1 -0.0001716803
0.20388363 "WALKING" 12 -0.01382868
0.20391731 "WALKING_DOWNSTAIRS" 16 0.0063502876
0.20396243 "WALKING" 2 -0.03234452
0.20397464 "WALKING_DOWNSTAIRS" 8 -0.013775561
0.20413138 "WALKING_DOWNSTAIRS" 9 -0.017927107
0.20437363 "WALKING" 15 0.018083775
0.20438609 "WALKING" 14 -0.014387087
0.20445415 "WALKING" 15 -0.034434983
0.20452454 "WALKING" 22 0.032804332
0.20459557 "LAYING" 22 0.03128919
0.20461621 "WALKING" 7 -0.067271336
0.20462866 "WALKING_UPSTAIRS" 20 -0.038858867
0.20472916 "WALKING_DOWNSTAIRS" 15 0.00065878239
0.20473933 "WALKING_DOWNSTAIRS" 15 0.02611972
0.20481442 "WALKING_UPSTAIRS" 3 0.0044999325
0.20485113 "WALKING" 16 -0.019499321
0.20487602 "WALKING" 17 -0.015668724
0.20495064 "WALKING_DOWNSTAIRS" 21 -0.043272858
0.20503274 "WALKING_UPSTAIRS" 23 -0.014518198
0.20503334 "WALKING" 5 -0.004160615
0.20504269 "STANDING" 20 -0.084072627
0.20530739 "WALKING" 1 -0.0085082782
0.20535149 "WALKING_DOWNSTAIRS" 1 -0.0038073578
0.20537858 "LAYING" 25 -0.08061683
0.20541505 "WALKING" 12 0.001342761
0.20543693 "WALKING_UPSTAIRS" 5 0.00082789418
0.20559292 "WALKING" 18 -0.029083873
0.20564028 "LAYING" 9 -0.012136775
0.20572711 "WALKING" 20 -0.069876073
0.20573977 "WALKING_UPSTAIRS" 5 -0.045829629
0.20574701 "WALKING_DOWNSTAIRS" 2 -0.00517762
0.20582218 "WALKING_UPSTAIRS" 28 -0.054516061
0.20583007 "WALKING_UPSTAIRS" 26 0.015098379
0.20586353 "WALKING_DOWNSTAIRS" 14 -0.044458874
0.20597918 "WALKING" 26 -0.0034817461
0.20600983 "WALKING_UPSTAIRS" 23 -0.060047502
0.2060255 "LAYING" 9 -0.020043785
0.20605343 "WALKING_UPSTAIRS" 17 -0.0018555144
0.20622164 "WALKING" 8 -0.0024439447
0.20623002 "WALKING_UPSTAIRS" 18 0.021131939
0.20625869 "WALKING_DOWNSTAIRS" 9 0.031875904
0.20636437 "WALKING" 27 -0.024993883
0.20637424 "WALKING_UPSTAIRS" 4 -6.2653314e-05
0.20648916 "WALKING_DOWNSTAIRS" 25 -0.041814918
0.20649771 "SITTING" 24 0.016080081
0.20650757 "WALKING_UPSTAIRS" 16 -0.03924112
0.20657187 "WALKING" 11 0.01688159
0.20673957 "WALKING_UPSTAIRS" 6 -0.045188579
0.2068116 "WALKING_UPSTAIRS" 6 0.027123744
0.20682822 "LAYING" 17 -0.033690761
0.20689675 "WALKING_UPSTAIRS" 13 -0.073045918
0.20695078 "WALKING_UPSTAIRS" 24 -0.042436614
0.20695313 "WALKING" 13 -0.019088642
0.20698753 "WALKING_UPSTAIRS" 24 0.024601844
0.2070012 "WALKING" 16 -0.04096259
0.20707409 "WALKING_DOWNSTAIRS" 29 -0.0054828524
0.20709585 "WALKING" 10 -0.010484694
0.20714979 "WALKING_DOWNSTAIRS" 1 -0.0034351025
0.20715934 "WALKING_UPSTAIRS" 17 0.038422157
0.20726805 "WALKING" 17 -0.016957281
0.20731083 "WALKING_UPSTAIRS" 2 -0.19305262
0.20732943 "WALKING" 20 0.003954743
0.2074207 "WALKING_UPSTAIRS" 27 -0.01571269
0.20754233 "WALKING_DOWNSTAIRS" 30 -0.048697677
0.20767464 "WALKING_UPSTAIRS" 28 -0.037986905
0.20770807 "WALKING_DOWNSTAIRS" 10 -0.012197788
0.20770911 "WALKING" 19 -0.068412241
0.20775787 "WALKING_DOWNSTAIRS" 17 -0.0083758849
0.20780154 "LAYING" 27 -0.032264368
0.20786071 "WALKING_UPSTAIRS" 30 0.063422856
0.20786336 "WALKING" 30 -0.01980966
0.20790723 "WALKING" 14 -0.031391427
0.20795053 "WALKING_UPSTAIRS" 16 0.0018256302
0.20797202 "WALKING" 26 -0.016082028
0.20803871 "WALKING" 10 0.0095105126
0.2080392 "WALKING" 15 0.0055390717
0.20806983 "WALKING" 7 0.0025750056
0.20810191 "WALKING_UPSTAIRS" 24 -0.008045775
0.20812615 "WALKING" 11 -0.038548564
0.20827927 "WALKING" 8 -0.044772946
0.20831573 "LAYING" 12 -0.0031388365
0.20844568 "WALKING_UPSTAIRS" 11 -0.0021629681
0.20855568 "WALKING" 16 -0.022771107
0.20857014 "WALKING" 7 -0.0041492425
0.20865609 "WALKING" 15 -0.0051978609
0.20867175 "WALKING_UPSTAIRS" 6 0.0021494731
0.20876832 "WALKING_DOWNSTAIRS" 1 0.030679246
0.20879354 "WALKING_UPSTAIRS" 17 -0.063126262
0.20879477 "WALKING" 30 -0.011954963
0.20885378 "WALKING" 28 -0.015514384
0.20886137 "WALKING_DOWNSTAIRS" 29 -0.055480834
0.20890103 "WALKING_UPSTAIRS" 30 0.01627458
0.20891063 "WALKING_UPSTAIRS" 28 -0.027847509
0.20894174 "WALKING" 2 -0.020536706
0.20896421 "LAYING" 1 -0.022742569
0.20906379 "WALKING_UPSTAIRS" 2 -0.049359552
0.20908092 "WALKING_DOWNSTAIRS" 3 -0.00072079571
0.20911069 "WALKING_DOWNSTAIRS" 20 0.031148217
0.20914874 "WALKING_DOWNSTAIRS" 29 0.0079829609
0.20916383 "LAYING" 21 -0.020973588
0.20922994 "WALKING_UPSTAIRS" 3 0.026107118
0.20923873 "SITTING" 13 0.084149892
0.20925541 "WALKING_UPSTAIRS" 26 -0.04708632
0.20933813 "WALKING_DOWNSTAIRS" 15 -0.028714226
0.20935116 "WALKING" 12 -0.0098850312
0.20944376 "WALKING_UPSTAIRS" 5 -0.027161792
0.20944485 "WALKING" 7 0.013031885
0.20950761 "WALKING_UPSTAIRS" 20 -0.0062665309
0.20951063 "WALKING" 12 0.018092104
0.20953394 "WALKING_UPSTAIRS" 6 -0.080106786
0.20956471 "WALKING" 4 -0.020663275
0.2096332 "LAYING" 25 -0.1044719
0.20964841 "WALKING" 12 0.0016680621
0.20965796 "WALKING_DOWNSTAIRS" 20 0.017828698
0.20967945 "WALKING_UPSTAIRS" 28 -0.029922607
0.20972857 "WALKING" 18 0.010376861
0.20981027 "WALKING_DOWNSTAIRS" 9 0.022260093
0.20986286 "WALKING_DOWNSTAIRS" 30 0.035217083
0.20993407 "WALKING_DOWNSTAIRS" 17 -0.026195537
0.20998341 "WALKING_UPSTAIRS" 20 -0.063370665
0.21011624 "WALKING_UPSTAIRS" 17 -0.073608897
0.21013738 "WALKING" 19 -0.031197367
0.21020067 "WALKING_DOWNSTAIRS" 30 -0.047523263
0.21025917 "WALKING_UPSTAIRS" 6 -0.038943452
0.21039376 "WALKING_UPSTAIRS" 8 -0.055645637
0.21041685 "WALKING" 29 0.0019850031
0.21042944 "WALKING_UPSTAIRS" 3 -0.16110183
0.21051654 "SITTING" 7 0.0091553889
0.21057728 "WALKING" 13 -0.019822756
0.21064953 "WALKING_DOWNSTAIRS" 12 0.01110482
0.21065029 "WALKING_UPSTAIRS" 18 -0.058294848
0.21068861 "WALKING" 21 -0.042465633
0.21070047 "WALKING_DOWNSTAIRS" 1 -0.005968762
0.2107571 "WALKING_DOWNSTAIRS" 6 0.0022002083
0.2107581 "SITTING" 16 -0.03971768
0.21084263 "WALKING_UPSTAIRS" 25 -0.050770952
0.21088246 "WALKING_DOWNSTAIRS" 4 0.0068403589
0.21090881 "WALKING_DOWNSTAIRS" 23 0.01840848
0.21093439 "WALKING_UPSTAIRS" 7 -0.031810125
0.21102476 "WALKING" 2 -0.00058166814
0.21116954 "LAYING" 16 0.0035118055
0.21117632 "LAYING" 16 -0.0032458782
0.21123172 "WALKING" 8 -0.012405762
0.21137137 "WALKING" 12 -0.017640677
0.21142198 "WALKING" 23 -0.031029896
0.21142785 "WALKING_UPSTAIRS" 20 0.0082682567
0.21148148 "LAYING" 25 -0.37837203
0.21150956 "WALKING_UPSTAIRS" 4 0.015320443
0.21164141 "WALKING_DOWNSTAIRS" 29 -0.012771518
0.21168509 "WALKING" 18 0.003595178
0.21170949 "LAYING" 19 -0.024666442
0.21173376 "WALKING" 7 -0.038357783
0.21178768 "WALKING_UPSTAIRS" 23 0.027421621
0.21186668 "WALKING" 15 -0.038823271
0.21197591 "WALKING" 27 0.0081482373
0.21199039 "WALKING_UPSTAIRS" 7 -0.014421867
0.21200415 "WALKING_UPSTAIRS" 21 -0.081894987
0.21206857 "WALKING_DOWNSTAIRS" 6 -0.037631952
0.21208251 "LAYING" 19 -0.025782987
